job_id,company_id,title,category,posted_date,is_remote
4023,217,Software Engineering,Marketing,2025-09-26,0
4024,269,Design,Customer Support,2026-03-04,1
4025,428,Operations,Operations,2026-04-22,0
4026,531,Customer Support,Sales,2025-10-19,1
4027,337,Finance & Accounting,Data & Analytics,2026-02-17,0
4028,366,Software Engineering,Software Engineering,2025-10-26,0
4029,28,Operations,Customer Support,2025-11-08,0
4030,243,Data & Analytics,Operations,2026-02-28,0
4031,150,Marketing,Marketing,2026-04-03,0
4032,413,Finance & Accounting,Software Engineering,2025-10-20,0
4033,406,Sales,Software Engineering,2025-12-11,1
4034,342,Sales,Data & Analytics,2026-02-20,0
4035,583,Operations,Sales,2025-12-26,0
4036,525,Design,Marketing,2026-01-31,1
4037,266,Sales,Software Engineering,2025-09-30,0
4038,434,Data & Analytics,Sales,2025-11-07,1
4039,545,Design,Data & Analytics,2026-04-26,0
4040,132,Design,Sales,2026-02-15,0
4041,439,Marketing,Design,2025-11-04,0
4042,440,Marketing,Finance & Accounting,2025-09-30,1
4043,335,Sales,Marketing,2025-11-23,1
4044,30,Operations,Data & Analytics,2025-09-09,0
4045,371,Data & Analytics,Marketing,2026-01-15,0
4046,212,Software Engineering,Software Engineering,2025-12-27,0
4047,281,Operations,Operations,2025-10-03,0
4048,158,Customer Support,Software Engineering,2025-11-10,0
4049,564,Finance & Accounting,Software Engineering,2026-03-16,0
4050,448,Data & Analytics,Finance & Accounting,2026-04-21,1
4051,353,Marketing,Sales,2026-03-10,1
4052,551,Design,Design,2025-12-20,0
4053,560,Customer Support,Design,2025-09-02,0
4054,468,Design,Operations,2026-04-22,0
4055,220,Marketing,Data & Analytics,2025-08-29,0
4056,290,Customer Support,Marketing,2025-12-27,1
4057,369,Design,Sales,2026-01-19,0
4058,133,Software Engineering,Design,2026-01-20,0
4059,265,Design,Design,2026-01-12,0
4060,497,Finance & Accounting,Operations,2026-01-03,0
4061,74,Sales,Marketing,2026-04-06,0
4062,256,Data & Analytics,Design,2026-03-04,0
4063,222,Sales,Operations,2026-01-02,1
4064,61,Marketing,Operations,2026-02-23,1
4065,233,Marketing,Software Engineering,2026-04-23,0
4066,120,Software Engineering,Design,2026-01-02,0
4067,5,Customer Support,Design,2026-03-31,0
4068,286,Sales,Customer Support,2025-11-05,0
4069,187,Marketing,Data & Analytics,2025-12-29,0
4070,531,Sales,Finance & Accounting,2025-12-25,1
4071,15,Software Engineering,Sales,2025-08-28,1
4072,329,Sales,Customer Support,2025-10-13,1
4073,415,Design,Operations,2026-02-24,0
4074,112,Customer Support,Sales,2026-04-08,0
4075,400,Sales,Sales,2026-03-29,0
4076,522,Finance & Accounting,Design,2025-10-31,0
4077,220,Finance & Accounting,Sales,2025-08-13,1
4078,258,Software Engineering,Design,2026-01-25,0
4079,410,Finance & Accounting,Marketing,2025-09-20,1
4080,119,Software Engineering,Customer Support,2026-03-25,0
4081,312,Design,Marketing,2026-01-16,0
4082,572,Customer Support,Finance & Accounting,2026-03-07,1
4083,282,Customer Support,Sales,2025-08-24,1
4084,213,Design,Sales,2025-12-20,0
4085,258,Finance & Accounting,Marketing,2026-02-11,0
4086,530,Software Engineering,Marketing,2026-01-07,0
4087,564,Design,Customer Support,2025-10-23,0
4088,70,Operations,Sales,2026-03-27,0
4089,380,Software Engineering,Software Engineering,2026-01-31,0
4090,472,Design,Operations,2025-08-31,0
4091,596,Customer Support,Finance & Accounting,2025-09-04,0
4092,66,Software Engineering,Customer Support,2025-11-07,0
4093,2,Data & Analytics,Design,2026-02-28,0
4094,212,Customer Support,Design,2025-10-20,1
4095,83,Sales,Sales,2025-08-29,1
4096,68,Data & Analytics,Software Engineering,2026-02-24,1
4097,526,Operations,Sales,2026-01-03,0
4098,83,Software Engineering,Finance & Accounting,2026-03-06,0
4099,464,Sales,Sales,2026-01-01,0
4100,462,Design,Finance & Accounting,2026-02-25,1
4101,538,Customer Support,Software Engineering,2025-10-16,0
4102,378,Customer Support,Data & Analytics,2025-12-25,1
4103,298,Customer Support,Finance & Accounting,2025-11-30,0
4104,108,Software Engineering,Design,2025-12-26,1
4105,359,Finance & Accounting,Marketing,2025-11-06,1
4106,248,Sales,Customer Support,2025-08-14,0
4107,88,Sales,Design,2026-04-24,0
4108,97,Marketing,Data & Analytics,2026-01-23,1
4109,148,Design,Sales,2026-04-24,0
4110,393,Finance & Accounting,Operations,2025-09-06,0
4111,203,Data & Analytics,Finance & Accounting,2026-01-07,0
4112,376,Operations,Customer Support,2026-01-28,1
4113,489,Data & Analytics,Operations,2025-10-21,0
4114,415,Finance & Accounting,Data & Analytics,2025-09-21,0
4115,48,Customer Support,Sales,2025-11-02,1
4116,490,Marketing,Customer Support,2025-12-02,0
4117,14,Data & Analytics,Operations,2026-02-03,0
4118,448,Operations,Operations,2025-11-07,0
4119,472,Marketing,Finance & Accounting,2025-12-17,1
4120,121,Customer Support,Marketing,2025-12-06,1
4121,520,Software Engineering,Customer Support,2025-12-04,0
4122,19,Operations,Finance & Accounting,2025-11-29,1
4123,188,Operations,Finance & Accounting,2026-03-04,0
4124,477,Marketing,Data & Analytics,2025-11-19,1
4125,38,Design,Software Engineering,2026-01-06,0
4126,198,Sales,Operations,2026-03-26,0
4127,590,Software Engineering,Operations,2026-03-26,0
4128,541,Data & Analytics,Sales,2026-02-10,0
4129,11,Design,Software Engineering,2025-11-10,0
4130,446,Finance & Accounting,Marketing,2025-10-11,1
4131,156,Data & Analytics,Software Engineering,2026-01-01,1
4132,275,Customer Support,Customer Support,2026-02-17,0
4133,191,Data & Analytics,Data & Analytics,2026-03-04,0
4134,420,Marketing,Design,2026-03-24,0
4135,537,Design,Sales,2026-01-07,0
4136,48,Customer Support,Software Engineering,2025-10-06,0
4137,70,Design,Marketing,2025-09-27,0
4138,4,Data & Analytics,Sales,2025-11-06,1
4139,102,Operations,Marketing,2026-03-19,0
4140,354,Customer Support,Operations,2025-12-09,1
4141,336,Finance & Accounting,Customer Support,2025-09-28,0
4142,78,Customer Support,Customer Support,2025-08-21,0
4143,286,Software Engineering,Customer Support,2025-09-24,0
4144,217,Customer Support,Customer Support,2025-12-04,0
4145,163,Software Engineering,Operations,2026-01-30,1
4146,254,Data & Analytics,Data & Analytics,2026-04-25,0
4147,260,Customer Support,Data & Analytics,2025-11-11,0
4148,315,Finance & Accounting,Data & Analytics,2025-09-22,0
4149,393,Customer Support,Software Engineering,2025-10-03,0
4150,155,Marketing,Operations,2026-01-06,0
4151,2,Customer Support,Data & Analytics,2026-02-24,1
4152,366,Sales,Design,2026-03-07,0
4153,429,Software Engineering,Customer Support,2026-01-01,0
4154,33,Sales,Customer Support,2026-01-15,1
4155,31,Software Engineering,Marketing,2025-12-17,0
4156,281,Customer Support,Data & Analytics,2026-03-18,0
4157,64,Customer Support,Finance & Accounting,2025-10-10,0
4158,177,Software Engineering,Software Engineering,2025-11-04,0
4159,104,Marketing,Marketing,2025-10-15,1
4160,208,Marketing,Finance & Accounting,2025-09-21,0
4161,55,Software Engineering,Sales,2026-04-01,0
4162,238,Design,Finance & Accounting,2025-08-24,0
4163,101,Sales,Software Engineering,2025-09-09,0
4164,305,Software Engineering,Operations,2026-03-21,1
4165,507,Data & Analytics,Software Engineering,2025-12-30,0
4166,430,Marketing,Data & Analytics,2026-02-25,0
4167,210,Design,Software Engineering,2026-01-25,0
4168,478,Data & Analytics,Marketing,2025-11-19,1
4169,346,Sales,Software Engineering,2025-12-03,0
4170,212,Sales,Operations,2026-03-03,0
4171,489,Software Engineering,Marketing,2025-09-04,0
4172,251,Software Engineering,Customer Support,2025-08-15,0
4173,256,Finance & Accounting,Marketing,2026-03-02,0
4174,537,Operations,Design,2026-04-29,0
4175,255,Data & Analytics,Data & Analytics,2026-04-02,0
4176,54,Operations,Finance & Accounting,2025-12-07,0
4177,390,Sales,Marketing,2026-03-30,1
4178,100,Design,Software Engineering,2025-11-27,1
4179,468,Data & Analytics,Marketing,2025-09-02,1
4180,558,Software Engineering,Sales,2025-09-05,1
4181,481,Customer Support,Customer Support,2025-11-21,0
4182,75,Software Engineering,Finance & Accounting,2025-10-30,0
4183,543,Finance & Accounting,Customer Support,2025-10-10,1
4184,393,Finance & Accounting,Finance & Accounting,2025-09-19,0
4185,143,Operations,Design,2026-04-12,1
4186,214,Customer Support,Marketing,2026-01-20,1
4187,301,Customer Support,Software Engineering,2026-01-07,1
4188,276,Design,Software Engineering,2026-01-15,0
4189,396,Operations,Customer Support,2026-03-08,0
4190,440,Operations,Finance & Accounting,2025-11-30,0
4191,556,Data & Analytics,Sales,2026-02-02,0
4192,569,Sales,Data & Analytics,2026-01-20,1
4193,34,Software Engineering,Finance & Accounting,2026-03-13,1
4194,470,Sales,Software Engineering,2026-03-25,0
4195,247,Marketing,Design,2025-11-18,0
4196,329,Marketing,Marketing,2025-09-13,1
4197,8,Data & Analytics,Finance & Accounting,2026-03-20,0
4198,534,Software Engineering,Operations,2025-11-06,1
4199,72,Data & Analytics,Software Engineering,2026-02-26,0
4200,188,Design,Finance & Accounting,2025-10-18,1
4201,490,Customer Support,Operations,2026-02-05,0
4202,518,Finance & Accounting,Operations,2025-09-13,0
4203,230,Sales,Design,2025-09-30,0
4204,385,Software Engineering,Data & Analytics,2026-03-28,0
4205,174,Sales,Software Engineering,2026-02-20,1
4206,68,Finance & Accounting,Customer Support,2025-09-17,0
4207,286,Operations,Customer Support,2026-04-14,0
4208,337,Operations,Software Engineering,2026-04-01,0
4209,412,Marketing,Data & Analytics,2025-09-20,1
4210,372,Sales,Design,2026-04-16,0
4211,370,Marketing,Customer Support,2026-03-26,0
4212,492,Sales,Finance & Accounting,2025-11-07,1
4213,102,Data & Analytics,Data & Analytics,2025-08-18,1
4214,223,Finance & Accounting,Design,2026-01-03,1
4215,4,Finance & Accounting,Sales,2025-11-06,1
4216,32,Software Engineering,Data & Analytics,2025-09-01,0
4217,404,Finance & Accounting,Design,2025-09-25,0
4218,185,Software Engineering,Sales,2026-03-01,0
4219,277,Design,Software Engineering,2025-09-23,0
4220,213,Software Engineering,Customer Support,2025-08-24,0
4221,59,Operations,Software Engineering,2025-10-17,0
4222,308,Software Engineering,Software Engineering,2025-10-05,0
4223,24,Customer Support,Sales,2026-01-11,0
4224,592,Customer Support,Software Engineering,2025-10-26,0
4225,327,Sales,Operations,2026-04-23,0
4226,487,Marketing,Marketing,2026-03-16,0
4227,326,Data & Analytics,Data & Analytics,2025-12-01,0
4228,268,Sales,Operations,2025-10-08,0
4229,202,Data & Analytics,Marketing,2026-02-24,1
4230,122,Design,Design,2025-09-11,1
4231,484,Customer Support,Marketing,2026-03-28,0
4232,162,Software Engineering,Sales,2026-04-24,0
4233,129,Operations,Customer Support,2026-04-05,1
4234,62,Design,Design,2026-03-31,1
4235,13,Data & Analytics,Finance & Accounting,2026-02-19,0
4236,228,Sales,Data & Analytics,2026-02-10,0
4237,66,Sales,Sales,2025-08-15,0
4238,389,Customer Support,Data & Analytics,2025-12-04,0
4239,30,Operations,Marketing,2026-02-21,1
4240,292,Finance & Accounting,Finance & Accounting,2025-09-29,0
4241,94,Data & Analytics,Software Engineering,2025-11-10,0
4242,69,Operations,Software Engineering,2026-03-03,1
4243,495,Design,Data & Analytics,2026-01-20,1
4244,281,Customer Support,Data & Analytics,2026-04-02,0
4245,217,Marketing,Operations,2026-02-11,0
4246,556,Marketing,Software Engineering,2026-03-27,0
4247,124,Finance & Accounting,Sales,2025-09-04,0
4248,27,Operations,Operations,2025-08-23,1
4249,577,Data & Analytics,Sales,2026-03-18,1
4250,201,Design,Marketing,2026-04-24,0
4251,313,Customer Support,Software Engineering,2025-09-13,0
4252,162,Software Engineering,Data & Analytics,2025-10-04,0
4253,445,Data & Analytics,Data & Analytics,2025-08-17,0
4254,568,Customer Support,Sales,2025-11-17,1
4255,237,Marketing,Software Engineering,2025-12-08,1
4256,55,Customer Support,Software Engineering,2026-04-16,1
4257,106,Sales,Finance & Accounting,2025-09-09,0
4258,335,Data & Analytics,Software Engineering,2025-10-08,0
4259,397,Sales,Data & Analytics,2026-02-15,0
4260,185,Sales,Finance & Accounting,2026-01-03,0
4261,484,Operations,Sales,2026-02-13,0
4262,385,Customer Support,Design,2025-10-27,1
4263,139,Sales,Data & Analytics,2025-09-25,0
4264,260,Software Engineering,Finance & Accounting,2025-12-15,1
4265,370,Marketing,Design,2026-02-10,0
4266,7,Sales,Operations,2026-01-20,0
4267,296,Data & Analytics,Data & Analytics,2026-01-25,0
4268,227,Software Engineering,Customer Support,2025-10-15,1
4269,375,Data & Analytics,Finance & Accounting,2026-02-20,0
4270,580,Design,Marketing,2026-01-05,0
4271,5,Sales,Data & Analytics,2026-01-30,0
4272,552,Design,Design,2026-03-24,0
4273,293,Finance & Accounting,Data & Analytics,2026-04-20,0
4274,16,Sales,Customer Support,2026-02-18,0
4275,306,Customer Support,Sales,2026-01-03,0
4276,441,Operations,Marketing,2025-11-30,1
4277,230,Finance & Accounting,Finance & Accounting,2026-01-26,0
4278,129,Design,Software Engineering,2026-01-16,1
4279,4,Software Engineering,Design,2026-01-16,0
4280,598,Customer Support,Customer Support,2026-02-17,1
4281,268,Finance & Accounting,Finance & Accounting,2025-08-20,1
4282,422,Operations,Design,2025-10-04,0
4283,90,Design,Finance & Accounting,2026-01-07,0
4284,157,Design,Customer Support,2025-11-28,1
4285,378,Finance & Accounting,Finance & Accounting,2025-12-07,0
4286,331,Operations,Operations,2026-04-29,0
4287,195,Data & Analytics,Data & Analytics,2025-10-10,1
4288,380,Marketing,Software Engineering,2025-12-07,0
4289,193,Design,Operations,2025-12-31,0
4290,596,Data & Analytics,Marketing,2026-02-02,1
4291,495,Marketing,Software Engineering,2026-04-18,1
4292,3,Sales,Operations,2026-04-23,0
4293,261,Sales,Data & Analytics,2026-04-16,0
4294,526,Software Engineering,Design,2025-11-06,1
4295,102,Marketing,Finance & Accounting,2026-02-27,0
4296,369,Operations,Sales,2025-12-22,0
4297,79,Software Engineering,Data & Analytics,2025-09-17,0
4298,344,Software Engineering,Sales,2025-10-21,0
4299,403,Operations,Marketing,2025-12-08,0
4300,449,Marketing,Software Engineering,2026-03-28,1
4301,281,Design,Operations,2026-01-07,0
4302,436,Marketing,Customer Support,2025-08-22,0
4303,566,Marketing,Operations,2025-09-15,0
4304,12,Customer Support,Software Engineering,2026-01-19,1
4305,363,Marketing,Sales,2025-10-27,0
4306,2,Customer Support,Marketing,2025-10-03,0
4307,405,Sales,Marketing,2026-02-22,1
4308,438,Finance & Accounting,Customer Support,2026-01-30,0
4309,445,Design,Data & Analytics,2026-03-18,1
4310,181,Software Engineering,Operations,2025-11-23,0
4311,253,Finance & Accounting,Design,2025-08-26,0
4312,493,Design,Software Engineering,2026-01-29,0
4313,153,Data & Analytics,Sales,2026-02-11,0
4314,415,Sales,Design,2025-11-19,0
4315,366,Data & Analytics,Design,2026-04-16,0
4316,515,Finance & Accounting,Software Engineering,2026-01-23,0
4317,518,Operations,Sales,2026-04-17,1
4318,571,Finance & Accounting,Software Engineering,2025-10-05,0
4319,576,Customer Support,Operations,2026-03-24,0
4320,479,Marketing,Software Engineering,2026-04-03,0
4321,51,Finance & Accounting,Marketing,2026-04-25,0
4322,521,Sales,Customer Support,2025-11-04,1
4323,151,Data & Analytics,Data & Analytics,2026-02-06,0
4324,387,Customer Support,Design,2025-10-23,0
4325,546,Finance & Accounting,Finance & Accounting,2026-01-09,0
4326,220,Data & Analytics,Design,2026-02-20,0
4327,477,Marketing,Marketing,2025-12-22,0
4328,344,Design,Sales,2025-12-18,0
4329,321,Design,Operations,2025-09-30,0
4330,47,Software Engineering,Operations,2025-09-03,0
4331,311,Customer Support,Sales,2025-11-24,0
4332,270,Sales,Data & Analytics,2026-03-22,0
4333,380,Operations,Finance & Accounting,2026-02-07,0
4334,17,Marketing,Design,2025-10-01,0
4335,37,Data & Analytics,Finance & Accounting,2026-03-25,0
4336,63,Customer Support,Sales,2026-03-27,0
4337,304,Customer Support,Data & Analytics,2026-03-22,0
4338,152,Marketing,Software Engineering,2025-11-02,1
4339,332,Customer Support,Data & Analytics,2025-10-25,0
4340,284,Design,Customer Support,2026-01-28,1
4341,217,Design,Sales,2025-11-14,0
4342,322,Customer Support,Operations,2026-03-24,0
4343,344,Data & Analytics,Design,2025-10-03,1
4344,275,Customer Support,Operations,2025-12-07,0
4345,58,Data & Analytics,Marketing,2026-02-14,0
4346,332,Sales,Operations,2026-03-16,1
4347,50,Design,Design,2025-11-16,0
4348,551,Software Engineering,Customer Support,2025-10-30,0
4349,275,Marketing,Sales,2026-01-15,1
4350,31,Marketing,Sales,2026-01-05,1
4351,459,Sales,Sales,2025-10-05,1
4352,420,Sales,Data & Analytics,2026-01-30,0
4353,257,Design,Finance & Accounting,2026-02-02,0
4354,478,Software Engineering,Marketing,2025-08-26,0
4355,145,Software Engineering,Operations,2026-03-05,0
4356,273,Sales,Customer Support,2025-10-09,0
4357,378,Marketing,Data & Analytics,2026-04-16,0
4358,591,Operations,Sales,2026-03-20,0
4359,463,Software Engineering,Data & Analytics,2025-11-01,0
4360,403,Software Engineering,Design,2025-10-13,1
4361,241,Sales,Customer Support,2026-04-08,1
4362,593,Software Engineering,Sales,2025-12-18,0
4363,196,Software Engineering,Operations,2026-03-03,1
4364,212,Data & Analytics,Marketing,2026-04-20,0
4365,138,Design,Marketing,2026-01-20,0
4366,549,Sales,Design,2026-01-06,0
4367,301,Data & Analytics,Data & Analytics,2025-12-20,1
4368,436,Data & Analytics,Design,2026-03-20,0
4369,529,Data & Analytics,Customer Support,2026-04-20,1
4370,356,Data & Analytics,Data & Analytics,2026-01-18,0
4371,25,Sales,Customer Support,2025-08-23,0
4372,30,Sales,Marketing,2025-08-21,0
4373,7,Finance & Accounting,Design,2026-03-17,0
4374,314,Design,Software Engineering,2026-02-15,1
4375,17,Sales,Finance & Accounting,2026-04-11,0
4376,220,Operations,Sales,2025-11-17,0
4377,563,Sales,Customer Support,2026-01-20,1
4378,451,Design,Finance & Accounting,2025-08-29,0
4379,164,Software Engineering,Design,2025-12-31,0
4380,439,Finance & Accounting,Operations,2026-04-09,0
4381,70,Software Engineering,Finance & Accounting,2025-12-21,0
4382,448,Finance & Accounting,Data & Analytics,2026-03-08,0
4383,174,Finance & Accounting,Operations,2025-12-09,1
4384,139,Operations,Design,2026-02-05,1
4385,1,Customer Support,Data & Analytics,2026-04-15,0
4386,332,Sales,Marketing,2026-04-06,0
4387,121,Sales,Software Engineering,2025-10-31,0
4388,454,Operations,Sales,2025-08-15,1
4389,188,Operations,Finance & Accounting,2025-08-31,0
4390,219,Sales,Data & Analytics,2025-11-21,1
4391,47,Customer Support,Finance & Accounting,2026-02-17,0
4392,417,Design,Data & Analytics,2026-04-06,1
4393,286,Marketing,Sales,2026-02-04,0
4394,187,Software Engineering,Customer Support,2025-09-08,1
4395,47,Customer Support,Software Engineering,2026-02-22,0
4396,468,Software Engineering,Design,2025-11-22,0
4397,372,Data & Analytics,Customer Support,2026-01-25,0
4398,456,Finance & Accounting,Design,2025-08-23,0
4399,182,Sales,Design,2026-01-22,1
4400,538,Design,Design,2025-11-14,0
4401,464,Software Engineering,Customer Support,2026-03-09,0
4402,226,Marketing,Design,2026-02-23,0
4403,8,Sales,Operations,2026-02-15,0
4404,586,Data & Analytics,Design,2026-03-22,1
4405,167,Finance & Accounting,Sales,2026-03-19,1
4406,336,Software Engineering,Software Engineering,2026-04-24,0
4407,240,Finance & Accounting,Software Engineering,2025-09-19,0
4408,130,Design,Marketing,2025-09-21,1
4409,172,Finance & Accounting,Sales,2025-10-04,1
4410,192,Marketing,Customer Support,2026-03-18,1
4411,264,Customer Support,Finance & Accounting,2026-03-28,1
4412,468,Software Engineering,Sales,2026-01-06,1
4413,105,Data & Analytics,Marketing,2026-01-03,0
4414,459,Customer Support,Software Engineering,2026-04-25,0
4415,83,Finance & Accounting,Marketing,2026-04-28,1
4416,243,Customer Support,Finance & Accounting,2026-01-06,1
4417,569,Operations,Design,2025-11-16,0
4418,123,Finance & Accounting,Customer Support,2025-10-13,0
4419,131,Marketing,Marketing,2025-11-12,1
4420,538,Sales,Data & Analytics,2026-04-14,0
4421,486,Data & Analytics,Operations,2025-12-27,1
4422,202,Software Engineering,Finance & Accounting,2026-03-26,0
4423,158,Customer Support,Sales,2026-01-06,0
4424,187,Marketing,Software Engineering,2026-03-14,0
4425,74,Design,Marketing,2026-01-06,1
4426,363,Marketing,Finance & Accounting,2026-03-23,0
4427,501,Customer Support,Data & Analytics,2026-03-28,0
4428,331,Sales,Sales,2026-03-29,0
4429,373,Sales,Marketing,2025-10-18,1
4430,554,Operations,Finance & Accounting,2025-11-18,0
4431,177,Operations,Software Engineering,2025-12-01,0
4432,412,Design,Marketing,2026-01-14,1
4433,144,Design,Software Engineering,2025-09-30,1
4434,592,Design,Software Engineering,2025-10-07,0
4435,299,Marketing,Operations,2026-02-28,1
4436,196,Customer Support,Customer Support,2025-09-26,1
4437,319,Operations,Data & Analytics,2025-09-26,1
4438,579,Marketing,Sales,2026-03-16,0
4439,416,Design,Finance & Accounting,2025-09-04,0
4440,14,Operations,Marketing,2025-12-08,0
4441,373,Customer Support,Finance & Accounting,2025-12-04,0
4442,270,Operations,Data & Analytics,2026-03-13,0
4443,123,Design,Data & Analytics,2025-12-10,0
4444,492,Software Engineering,Marketing,2026-04-11,0
4445,403,Operations,Data & Analytics,2025-11-26,0
4446,17,Sales,Operations,2025-08-28,0
4447,337,Sales,Data & Analytics,2025-11-20,1
4448,583,Customer Support,Marketing,2025-08-18,1
4449,363,Customer Support,Marketing,2025-09-12,0
4450,96,Finance & Accounting,Data & Analytics,2026-03-22,1
4451,263,Design,Marketing,2025-08-25,0
4452,406,Software Engineering,Software Engineering,2025-09-04,0
4453,201,Operations,Software Engineering,2026-02-28,0
4454,532,Data & Analytics,Data & Analytics,2026-03-09,0
4455,227,Design,Marketing,2026-03-22,1
4456,454,Customer Support,Operations,2025-09-15,1
4457,326,Operations,Operations,2025-10-10,1
4458,169,Software Engineering,Operations,2025-12-23,0
4459,361,Design,Operations,2025-10-07,1
4460,509,Finance & Accounting,Finance & Accounting,2025-10-12,1
4461,550,Software Engineering,Software Engineering,2026-02-08,1
4462,291,Operations,Finance & Accounting,2026-03-22,0
4463,147,Design,Design,2025-11-05,0
4464,26,Data & Analytics,Customer Support,2026-02-13,0
4465,533,Data & Analytics,Customer Support,2025-11-13,0
4466,75,Design,Finance & Accounting,2025-10-31,1
4467,103,Sales,Marketing,2025-09-26,0
4468,352,Design,Software Engineering,2025-09-02,0
4469,461,Sales,Sales,2026-01-31,0
4470,355,Data & Analytics,Customer Support,2025-08-18,0
4471,203,Marketing,Sales,2026-04-26,1
4472,539,Sales,Customer Support,2025-12-05,0
4473,569,Data & Analytics,Operations,2025-08-26,0
4474,275,Software Engineering,Customer Support,2025-12-25,0
4475,62,Finance & Accounting,Finance & Accounting,2026-02-20,1
4476,103,Software Engineering,Data & Analytics,2026-04-02,1
4477,271,Data & Analytics,Sales,2025-08-20,1
4478,72,Data & Analytics,Finance & Accounting,2025-10-03,0
4479,353,Customer Support,Data & Analytics,2026-01-01,1
4480,383,Software Engineering,Data & Analytics,2025-11-28,0
4481,284,Software Engineering,Customer Support,2025-09-16,0
4482,56,Software Engineering,Software Engineering,2025-11-10,0
4483,250,Sales,Operations,2026-02-18,0
4484,171,Customer Support,Operations,2026-02-04,0
4485,220,Software Engineering,Data & Analytics,2026-04-07,0
4486,537,Operations,Operations,2025-11-05,1
4487,588,Operations,Finance & Accounting,2026-01-20,0
4488,308,Sales,Design,2025-12-05,0
4489,83,Operations,Operations,2026-03-25,0
4490,142,Marketing,Marketing,2025-09-21,0
4491,253,Finance & Accounting,Marketing,2026-01-30,0
4492,577,Sales,Customer Support,2025-09-30,1
4493,446,Marketing,Marketing,2025-10-20,0
4494,367,Operations,Finance & Accounting,2025-12-21,0
4495,479,Sales,Finance & Accounting,2026-03-27,0
4496,313,Operations,Marketing,2026-04-08,1
4497,451,Software Engineering,Customer Support,2025-11-27,0
4498,263,Operations,Data & Analytics,2025-12-21,0
4499,598,Marketing,Marketing,2025-10-23,0
4500,178,Software Engineering,Software Engineering,2026-02-16,0
4501,354,Customer Support,Finance & Accounting,2025-12-30,0
4502,263,Software Engineering,Customer Support,2026-04-26,0
4503,277,Customer Support,Data & Analytics,2026-03-12,1
4504,546,Design,Operations,2026-02-26,0
4505,47,Marketing,Data & Analytics,2026-04-26,0
4506,319,Data & Analytics,Customer Support,2025-09-21,0
4507,52,Finance & Accounting,Finance & Accounting,2025-11-01,0
4508,175,Operations,Operations,2025-09-18,1
4509,59,Data & Analytics,Finance & Accounting,2025-12-25,0
4510,600,Operations,Design,2026-01-01,0
4511,244,Finance & Accounting,Finance & Accounting,2026-04-28,0
4512,83,Operations,Data & Analytics,2025-08-19,0
4513,509,Marketing,Finance & Accounting,2025-12-23,0
4514,254,Finance & Accounting,Software Engineering,2025-11-03,0
4515,388,Data & Analytics,Design,2025-08-19,0
4516,111,Design,Operations,2026-04-07,1
4517,275,Marketing,Marketing,2026-02-05,0
4518,124,Operations,Sales,2025-12-21,0
4519,333,Customer Support,Software Engineering,2026-02-21,1
4520,164,Marketing,Finance & Accounting,2025-11-07,0
4521,254,Marketing,Software Engineering,2026-03-19,1
4522,102,Software Engineering,Design,2026-01-11,0
4523,396,Design,Design,2026-03-22,0
4524,522,Software Engineering,Finance & Accounting,2026-03-13,0
4525,94,Finance & Accounting,Finance & Accounting,2025-12-30,0
4526,356,Finance & Accounting,Marketing,2025-10-03,0
4527,325,Sales,Marketing,2026-02-27,1
4528,519,Finance & Accounting,Design,2025-09-13,0
4529,579,Operations,Sales,2025-10-13,0
4530,540,Operations,Marketing,2025-12-11,1
4531,2,Software Engineering,Software Engineering,2025-08-14,0
4532,457,Software Engineering,Marketing,2025-11-07,0
4533,85,Operations,Data & Analytics,2025-09-16,0
4534,322,Finance & Accounting,Finance & Accounting,2025-08-19,0
4535,218,Customer Support,Data & Analytics,2026-04-07,0
4536,207,Customer Support,Customer Support,2025-09-03,0
4537,50,Operations,Design,2026-03-20,0
4538,369,Customer Support,Sales,2025-10-23,0
4539,379,Software Engineering,Marketing,2025-09-05,0
4540,339,Sales,Marketing,2026-03-09,1
4541,551,Finance & Accounting,Sales,2025-12-14,0
4542,367,Sales,Operations,2025-09-13,0
4543,81,Finance & Accounting,Sales,2026-03-20,0
4544,438,Software Engineering,Marketing,2026-01-15,0
4545,141,Sales,Sales,2025-08-22,0
4546,506,Operations,Marketing,2026-03-16,1
4547,585,Finance & Accounting,Sales,2026-03-19,0
4548,466,Data & Analytics,Design,2025-11-28,0
4549,59,Operations,Sales,2026-02-24,1
4550,28,Customer Support,Design,2026-01-19,0
4551,344,Operations,Finance & Accounting,2025-12-05,0
4552,137,Operations,Sales,2026-01-18,0
4553,477,Data & Analytics,Customer Support,2026-02-08,0
4554,222,Operations,Finance & Accounting,2025-12-16,1
4555,540,Operations,Marketing,2026-02-27,1
4556,6,Marketing,Design,2026-02-14,1
4557,576,Data & Analytics,Marketing,2026-01-28,1
4558,157,Customer Support,Design,2025-10-17,0
4559,248,Software Engineering,Finance & Accounting,2025-09-30,0
4560,36,Sales,Customer Support,2025-09-13,1
4561,466,Finance & Accounting,Operations,2025-12-27,0
4562,563,Customer Support,Data & Analytics,2026-04-06,0
4563,323,Customer Support,Customer Support,2025-08-30,1
4564,394,Finance & Accounting,Customer Support,2026-01-16,1
4565,326,Sales,Sales,2026-01-28,1
4566,80,Customer Support,Finance & Accounting,2025-10-09,1
4567,572,Design,Data & Analytics,2026-02-15,0
4568,498,Software Engineering,Marketing,2025-11-07,0
4569,463,Design,Finance & Accounting,2025-11-08,1
