event_id,experiment_id,user_id,variant,event_type,event_value,event_ts
exp_1004_e3647,exp_1004,29359,control,revenue,14.67,2026-04-30 03:30:43
exp_1004_e3648,exp_1004,29359,control,bounce_rate,1.0,2026-05-01 04:30:43
exp_1004_e3649,exp_1004,33881,treatment,conversion,1.0,2026-04-21 04:32:18
exp_1004_e3650,exp_1004,33881,treatment,revenue,3.46,2026-04-21 04:32:18
exp_1004_e3651,exp_1004,1783,treatment,conversion,1.0,2026-04-22 07:02:54
exp_1004_e3652,exp_1004,1783,treatment,revenue,18.9,2026-04-22 07:02:54
exp_1004_e3653,exp_1004,1795,control,conversion,1.0,2026-05-03 23:23:58
exp_1004_e3654,exp_1004,1795,control,revenue,7.34,2026-05-03 23:23:58
exp_1004_e3655,exp_1004,1795,control,bounce_rate,1.0,2026-05-05 05:23:58
exp_1004_e3656,exp_1004,4749,treatment,conversion,1.0,2026-04-26 20:41:49
exp_1004_e3657,exp_1004,4749,treatment,revenue,27.03,2026-04-26 20:41:49
exp_1004_e3658,exp_1004,11505,treatment,bounce_rate,1.0,2026-04-26 06:53:40
exp_1004_e3659,exp_1004,9278,treatment,bounce_rate,1.0,2026-05-06 18:35:56
exp_1004_e3660,exp_1004,11719,control,bounce_rate,1.0,2026-04-25 16:26:44
exp_1004_e3661,exp_1004,26915,control,bounce_rate,1.0,2026-05-01 18:20:56
exp_1004_e3662,exp_1004,27458,treatment,conversion,1.0,2026-04-25 00:33:09
exp_1004_e3663,exp_1004,27458,treatment,revenue,25.43,2026-04-25 00:33:09
exp_1004_e3664,exp_1004,21520,control,conversion,1.0,2026-04-16 16:41:41
exp_1004_e3665,exp_1004,21520,control,revenue,17.93,2026-04-16 16:41:41
exp_1004_e3666,exp_1004,21356,control,conversion,1.0,2026-05-12 15:10:39
exp_1004_e3667,exp_1004,21356,control,revenue,20.59,2026-05-12 15:10:39
exp_1004_e3668,exp_1004,21356,control,bounce_rate,1.0,2026-05-13 04:10:39
exp_1004_e3669,exp_1004,29071,treatment,bounce_rate,1.0,2026-05-05 17:10:37
exp_1004_e3670,exp_1004,8548,control,bounce_rate,1.0,2026-05-04 01:46:03
exp_1004_e3671,exp_1004,31729,treatment,conversion,1.0,2026-04-17 06:57:07
exp_1004_e3672,exp_1004,31729,treatment,revenue,9.15,2026-04-17 06:57:07
exp_1004_e3673,exp_1004,15730,control,bounce_rate,1.0,2026-04-22 11:51:28
exp_1004_e3674,exp_1004,40492,control,bounce_rate,1.0,2026-05-05 02:01:33
exp_1004_e3675,exp_1004,16858,treatment,bounce_rate,1.0,2026-05-05 12:15:12
exp_1004_e3676,exp_1004,1551,control,conversion,1.0,2026-04-19 20:02:43
exp_1004_e3677,exp_1004,1551,control,revenue,19.31,2026-04-19 20:02:43
exp_1004_e3678,exp_1004,29352,control,bounce_rate,1.0,2026-04-30 01:10:50
exp_1004_e3679,exp_1004,19655,control,conversion,1.0,2026-05-06 10:19:49
exp_1004_e3680,exp_1004,19655,control,revenue,9.84,2026-05-06 10:19:49
exp_1004_e3681,exp_1004,7201,control,conversion,1.0,2026-05-10 12:14:09
exp_1004_e3682,exp_1004,7201,control,revenue,10.79,2026-05-10 12:14:09
exp_1004_e3683,exp_1004,20731,control,conversion,1.0,2026-04-30 13:17:41
exp_1004_e3684,exp_1004,20731,control,revenue,40.09,2026-04-30 13:17:41
exp_1004_e3685,exp_1004,20731,control,bounce_rate,1.0,2026-05-01 18:17:41
exp_1004_e3686,exp_1004,20536,treatment,bounce_rate,1.0,2026-05-09 21:45:43
exp_1004_e3687,exp_1004,25111,treatment,conversion,1.0,2026-04-19 02:33:31
exp_1004_e3688,exp_1004,25111,treatment,revenue,26.95,2026-04-19 02:33:31
exp_1004_e3689,exp_1004,29305,control,bounce_rate,1.0,2026-05-08 06:43:01
exp_1004_e3690,exp_1004,40080,treatment,bounce_rate,1.0,2026-05-07 00:19:03
exp_1004_e3691,exp_1004,37304,treatment,bounce_rate,1.0,2026-05-06 23:14:22
exp_1004_e3692,exp_1004,31288,treatment,bounce_rate,1.0,2026-05-11 01:59:19
exp_1004_e3693,exp_1004,36606,control,conversion,1.0,2026-05-03 22:17:55
exp_1004_e3694,exp_1004,36606,control,revenue,25.07,2026-05-03 22:17:55
exp_1004_e3695,exp_1004,36606,control,bounce_rate,1.0,2026-05-05 12:17:55
exp_1004_e3696,exp_1004,24509,treatment,error_rate,1.0,2026-05-01 06:02:47
exp_1004_e3697,exp_1004,31207,control,bounce_rate,1.0,2026-05-11 21:43:43
exp_1004_e3698,exp_1004,27597,control,conversion,1.0,2026-04-28 05:00:47
exp_1004_e3699,exp_1004,27597,control,revenue,24.56,2026-04-28 05:00:47
exp_1004_e3700,exp_1004,1367,control,conversion,1.0,2026-04-27 22:02:08
exp_1004_e3701,exp_1004,1367,control,revenue,6.0,2026-04-27 22:02:08
exp_1004_e3702,exp_1004,39324,control,conversion,1.0,2026-04-26 00:12:20
exp_1004_e3703,exp_1004,39324,control,revenue,17.89,2026-04-26 00:12:20
exp_1004_e3704,exp_1004,39324,control,bounce_rate,1.0,2026-04-27 00:12:20
exp_1004_e3705,exp_1004,18610,control,bounce_rate,1.0,2026-05-01 04:49:53
exp_1004_e3706,exp_1004,23924,control,conversion,1.0,2026-05-13 02:12:50
exp_1004_e3707,exp_1004,23924,control,revenue,12.68,2026-05-13 02:12:50
exp_1004_e3708,exp_1004,23924,control,bounce_rate,1.0,2026-05-14 10:12:50
exp_1004_e3709,exp_1004,39713,control,bounce_rate,1.0,2026-04-26 23:29:43
exp_1004_e3710,exp_1004,23503,control,bounce_rate,1.0,2026-04-21 04:11:59
exp_1004_e3711,exp_1004,38758,control,conversion,1.0,2026-05-12 05:31:47
exp_1004_e3712,exp_1004,38758,control,revenue,13.47,2026-05-12 05:31:47
exp_1004_e3713,exp_1004,29274,treatment,conversion,1.0,2026-05-09 01:43:20
exp_1004_e3714,exp_1004,29274,treatment,revenue,22.79,2026-05-09 01:43:20
exp_1004_e3715,exp_1004,29274,treatment,bounce_rate,1.0,2026-05-09 04:43:20
exp_1004_e3716,exp_1004,16321,treatment,conversion,1.0,2026-04-21 07:59:01
exp_1004_e3717,exp_1004,16321,treatment,revenue,18.15,2026-04-21 07:59:01
exp_1004_e3718,exp_1004,36902,control,conversion,1.0,2026-04-25 07:48:16
exp_1004_e3719,exp_1004,36902,control,revenue,22.7,2026-04-25 07:48:16
exp_1004_e3720,exp_1004,36902,control,bounce_rate,1.0,2026-04-25 12:48:16
exp_1004_e3721,exp_1004,5573,control,conversion,1.0,2026-04-20 23:18:52
exp_1004_e3722,exp_1004,5573,control,revenue,8.69,2026-04-20 23:18:52
exp_1004_e3723,exp_1004,14240,treatment,conversion,1.0,2026-04-21 10:38:22
exp_1004_e3724,exp_1004,14240,treatment,revenue,8.8,2026-04-21 10:38:22
exp_1004_e3725,exp_1004,34756,control,bounce_rate,1.0,2026-04-16 14:29:30
exp_1004_e3726,exp_1004,7308,treatment,bounce_rate,1.0,2026-05-01 05:24:19
exp_1004_e3727,exp_1004,20485,treatment,bounce_rate,1.0,2026-05-08 19:03:51
exp_1004_e3728,exp_1004,37127,control,bounce_rate,1.0,2026-04-26 20:07:41
exp_1004_e3729,exp_1004,110,control,bounce_rate,1.0,2026-05-03 23:32:45
exp_1004_e3730,exp_1004,18361,treatment,conversion,1.0,2026-05-15 17:59:24
exp_1004_e3731,exp_1004,18361,treatment,revenue,32.06,2026-05-15 17:59:24
exp_1004_e3732,exp_1004,18361,treatment,bounce_rate,1.0,2026-05-16 16:59:24
exp_1004_e3733,exp_1004,40594,control,bounce_rate,1.0,2026-05-02 22:50:28
exp_1004_e3734,exp_1004,18895,treatment,bounce_rate,1.0,2026-05-04 08:58:27
exp_1004_e3735,exp_1004,26279,control,conversion,1.0,2026-05-01 18:17:12
exp_1004_e3736,exp_1004,26279,control,revenue,23.89,2026-05-01 18:17:12
exp_1004_e3737,exp_1004,34400,control,bounce_rate,1.0,2026-05-12 14:34:21
exp_1004_e3738,exp_1004,4747,treatment,conversion,1.0,2026-04-20 21:54:20
exp_1004_e3739,exp_1004,4747,treatment,revenue,11.27,2026-04-20 21:54:20
exp_1004_e3740,exp_1004,17002,control,conversion,1.0,2026-04-24 21:44:53
exp_1004_e3741,exp_1004,17002,control,revenue,21.76,2026-04-24 21:44:53
exp_1004_e3742,exp_1004,7315,treatment,conversion,1.0,2026-04-12 06:29:30
exp_1004_e3743,exp_1004,7315,treatment,revenue,17.66,2026-04-12 06:29:30
exp_1004_e3744,exp_1004,35871,treatment,conversion,1.0,2026-04-21 16:54:40
exp_1004_e3745,exp_1004,35871,treatment,revenue,6.77,2026-04-21 16:54:40
exp_1004_e3746,exp_1004,22201,treatment,conversion,1.0,2026-05-07 01:37:11
exp_1004_e3747,exp_1004,22201,treatment,revenue,21.65,2026-05-07 01:37:11
exp_1004_e3748,exp_1004,17205,treatment,conversion,1.0,2026-04-18 01:51:04
exp_1004_e3749,exp_1004,17205,treatment,revenue,26.77,2026-04-18 01:51:04
exp_1004_e3750,exp_1004,36158,treatment,bounce_rate,1.0,2026-05-08 16:15:50
exp_1004_e3751,exp_1004,26831,control,conversion,1.0,2026-05-03 22:58:37
exp_1004_e3752,exp_1004,26831,control,revenue,25.52,2026-05-03 22:58:37
exp_1004_e3753,exp_1004,21728,control,bounce_rate,1.0,2026-05-02 14:08:13
exp_1004_e3754,exp_1004,26670,treatment,bounce_rate,1.0,2026-04-29 01:17:06
exp_1004_e3755,exp_1004,22058,control,conversion,1.0,2026-04-26 15:32:31
exp_1004_e3756,exp_1004,22058,control,revenue,14.94,2026-04-26 15:32:31
exp_1004_e3757,exp_1004,27226,control,bounce_rate,1.0,2026-05-04 13:46:28
exp_1004_e3758,exp_1004,24256,treatment,conversion,1.0,2026-04-22 06:36:03
exp_1004_e3759,exp_1004,24256,treatment,revenue,35.44,2026-04-22 06:36:03
exp_1004_e3760,exp_1004,24256,treatment,bounce_rate,1.0,2026-04-23 17:36:03
exp_1004_e3761,exp_1004,8524,treatment,conversion,1.0,2026-05-05 16:59:33
exp_1004_e3762,exp_1004,8524,treatment,revenue,17.31,2026-05-05 16:59:33
exp_1004_e3763,exp_1004,37344,control,conversion,1.0,2026-05-05 12:43:38
exp_1004_e3764,exp_1004,37344,control,revenue,29.86,2026-05-05 12:43:38
exp_1004_e3765,exp_1004,4834,control,error_rate,1.0,2026-04-24 12:23:26
exp_1004_e3766,exp_1004,4834,control,bounce_rate,1.0,2026-04-25 16:23:26
exp_1004_e3767,exp_1004,25682,treatment,bounce_rate,1.0,2026-04-20 14:22:06
exp_1004_e3768,exp_1004,37082,treatment,conversion,1.0,2026-05-05 18:06:13
exp_1004_e3769,exp_1004,37082,treatment,revenue,11.8,2026-05-05 18:06:13
exp_1004_e3770,exp_1004,15397,control,bounce_rate,1.0,2026-04-28 10:03:47
exp_1004_e3771,exp_1004,2605,treatment,bounce_rate,1.0,2026-04-21 15:41:36
exp_1004_e3772,exp_1004,9568,control,conversion,1.0,2026-05-07 07:03:20
exp_1004_e3773,exp_1004,9568,control,revenue,14.98,2026-05-07 07:03:20
exp_1004_e3774,exp_1004,9568,control,bounce_rate,1.0,2026-05-08 13:03:20
exp_1004_e3775,exp_1004,34876,control,bounce_rate,1.0,2026-05-07 01:26:22
exp_1004_e3776,exp_1004,25354,control,conversion,1.0,2026-04-18 07:50:35
exp_1004_e3777,exp_1004,25354,control,revenue,11.1,2026-04-18 07:50:35
exp_1004_e3778,exp_1004,25354,control,bounce_rate,1.0,2026-04-18 21:50:35
exp_1004_e3779,exp_1004,41496,control,conversion,1.0,2026-04-24 06:12:12
exp_1004_e3780,exp_1004,41496,control,revenue,4.62,2026-04-24 06:12:12
exp_1004_e3781,exp_1004,16350,treatment,conversion,1.0,2026-04-26 16:24:30
exp_1004_e3782,exp_1004,16350,treatment,revenue,20.98,2026-04-26 16:24:30
exp_1004_e3783,exp_1004,11141,control,conversion,1.0,2026-05-03 09:24:19
exp_1004_e3784,exp_1004,11141,control,revenue,13.39,2026-05-03 09:24:19
exp_1004_e3785,exp_1004,18323,control,conversion,1.0,2026-04-26 09:24:45
exp_1004_e3786,exp_1004,18323,control,revenue,18.24,2026-04-26 09:24:45
exp_1004_e3787,exp_1004,29454,control,bounce_rate,1.0,2026-04-22 21:35:43
exp_1004_e3788,exp_1004,8315,control,conversion,1.0,2026-04-25 04:06:33
exp_1004_e3789,exp_1004,8315,control,revenue,21.89,2026-04-25 04:06:33
exp_1004_e3790,exp_1004,27186,treatment,bounce_rate,1.0,2026-04-19 20:26:37
exp_1004_e3791,exp_1004,31529,control,conversion,1.0,2026-05-01 02:38:34
exp_1004_e3792,exp_1004,31529,control,revenue,16.35,2026-05-01 02:38:34
exp_1004_e3793,exp_1004,1472,control,conversion,1.0,2026-04-20 17:00:11
exp_1004_e3794,exp_1004,1472,control,revenue,16.13,2026-04-20 17:00:11
exp_1004_e3795,exp_1004,3267,control,conversion,1.0,2026-04-29 03:22:18
exp_1004_e3796,exp_1004,3267,control,revenue,7.35,2026-04-29 03:22:18
exp_1004_e3797,exp_1004,3267,control,bounce_rate,1.0,2026-04-30 23:22:18
exp_1004_e3798,exp_1004,22041,treatment,bounce_rate,1.0,2026-05-12 04:23:46
exp_1004_e3799,exp_1004,11262,treatment,bounce_rate,1.0,2026-04-28 06:47:52
exp_1004_e3800,exp_1004,3345,treatment,bounce_rate,1.0,2026-05-03 01:32:03
exp_1004_e3801,exp_1004,21007,treatment,bounce_rate,1.0,2026-04-24 19:07:55
exp_1004_e3802,exp_1004,19972,treatment,conversion,1.0,2026-04-26 10:34:49
exp_1004_e3803,exp_1004,19972,treatment,revenue,25.2,2026-04-26 10:34:49
exp_1004_e3804,exp_1004,19972,treatment,bounce_rate,1.0,2026-04-27 10:34:49
exp_1004_e3805,exp_1004,14505,treatment,conversion,1.0,2026-04-25 06:43:15
exp_1004_e3806,exp_1004,14505,treatment,revenue,23.97,2026-04-25 06:43:15
exp_1004_e3807,exp_1004,25697,treatment,bounce_rate,1.0,2026-04-25 03:48:15
exp_1004_e3808,exp_1004,25831,control,bounce_rate,1.0,2026-04-26 10:35:29
exp_1004_e3809,exp_1004,8794,control,bounce_rate,1.0,2026-05-05 18:10:49
exp_1004_e3810,exp_1004,28365,treatment,bounce_rate,1.0,2026-05-15 07:57:26
exp_1004_e3811,exp_1004,8769,control,conversion,1.0,2026-05-04 11:48:44
exp_1004_e3812,exp_1004,8769,control,revenue,28.41,2026-05-04 11:48:44
exp_1004_e3813,exp_1004,26493,treatment,conversion,1.0,2026-04-15 18:45:01
exp_1004_e3814,exp_1004,26493,treatment,revenue,5.75,2026-04-15 18:45:01
exp_1004_e3815,exp_1004,3884,treatment,conversion,1.0,2026-04-22 22:24:15
exp_1004_e3816,exp_1004,3884,treatment,revenue,14.94,2026-04-22 22:24:15
exp_1004_e3817,exp_1004,33450,control,bounce_rate,1.0,2026-05-01 07:38:49
exp_1004_e3818,exp_1004,38782,control,conversion,1.0,2026-05-01 20:04:50
exp_1004_e3819,exp_1004,38782,control,revenue,10.52,2026-05-01 20:04:50
exp_1004_e3820,exp_1004,26841,control,conversion,1.0,2026-04-13 12:10:15
exp_1004_e3821,exp_1004,26841,control,revenue,4.62,2026-04-13 12:10:15
exp_1004_e3822,exp_1004,23227,control,conversion,1.0,2026-04-27 11:21:51
exp_1004_e3823,exp_1004,23227,control,revenue,12.25,2026-04-27 11:21:51
exp_1004_e3824,exp_1004,31920,control,bounce_rate,1.0,2026-04-30 13:55:11
exp_1004_e3825,exp_1004,4643,control,bounce_rate,1.0,2026-04-29 00:06:20
exp_1004_e3826,exp_1004,25171,control,conversion,1.0,2026-04-28 11:10:38
exp_1004_e3827,exp_1004,25171,control,revenue,24.44,2026-04-28 11:10:38
exp_1004_e3828,exp_1004,2344,treatment,bounce_rate,1.0,2026-04-24 02:13:11
exp_1004_e3829,exp_1004,17009,treatment,conversion,1.0,2026-05-10 20:36:20
exp_1004_e3830,exp_1004,17009,treatment,revenue,27.67,2026-05-10 20:36:20
exp_1004_e3831,exp_1004,31127,treatment,conversion,1.0,2026-05-05 05:51:26
exp_1004_e3832,exp_1004,31127,treatment,revenue,22.92,2026-05-05 05:51:26
exp_1004_e3833,exp_1004,31127,treatment,bounce_rate,1.0,2026-05-05 22:51:26
exp_1004_e3834,exp_1004,27361,treatment,conversion,1.0,2026-04-27 23:32:20
exp_1004_e3835,exp_1004,27361,treatment,revenue,27.71,2026-04-27 23:32:20
exp_1004_e3836,exp_1004,27361,treatment,bounce_rate,1.0,2026-04-28 23:32:20
exp_1004_e3837,exp_1004,36502,control,conversion,1.0,2026-04-28 06:21:47
exp_1004_e3838,exp_1004,36502,control,revenue,21.76,2026-04-28 06:21:47
exp_1004_e3839,exp_1004,24899,control,bounce_rate,1.0,2026-05-01 21:10:08
exp_1004_e3840,exp_1004,26437,control,bounce_rate,1.0,2026-04-19 16:58:02
exp_1004_e3841,exp_1004,34868,control,bounce_rate,1.0,2026-04-28 10:35:44
exp_1004_e3842,exp_1004,15943,treatment,bounce_rate,1.0,2026-04-30 05:32:31
exp_1004_e3843,exp_1004,29724,treatment,error_rate,1.0,2026-04-24 05:12:55
exp_1004_e3844,exp_1004,39374,control,conversion,1.0,2026-05-02 17:39:11
exp_1004_e3845,exp_1004,39374,control,revenue,10.92,2026-05-02 17:39:11
exp_1004_e3846,exp_1004,8628,control,bounce_rate,1.0,2026-04-25 20:04:06
exp_1004_e3847,exp_1004,21252,treatment,error_rate,1.0,2026-05-03 19:19:34
exp_1004_e3848,exp_1004,28849,control,conversion,1.0,2026-04-24 05:00:07
exp_1004_e3849,exp_1004,28849,control,revenue,15.77,2026-04-24 05:00:07
exp_1004_e3850,exp_1004,25745,treatment,conversion,1.0,2026-04-17 16:25:10
exp_1004_e3851,exp_1004,25745,treatment,revenue,17.09,2026-04-17 16:25:10
exp_1004_e3852,exp_1004,30135,control,bounce_rate,1.0,2026-05-09 03:21:37
exp_1004_e3853,exp_1004,37761,treatment,bounce_rate,1.0,2026-05-08 20:44:01
exp_1004_e3854,exp_1004,1850,treatment,bounce_rate,1.0,2026-05-09 02:35:13
exp_1004_e3855,exp_1004,34596,control,error_rate,1.0,2026-04-18 19:33:00
exp_1004_e3856,exp_1004,33159,control,conversion,1.0,2026-04-16 06:32:04
exp_1004_e3857,exp_1004,33159,control,revenue,16.43,2026-04-16 06:32:04
exp_1004_e3858,exp_1004,32631,control,bounce_rate,1.0,2026-04-28 18:55:37
exp_1004_e3859,exp_1004,29882,control,conversion,1.0,2026-05-03 12:14:26
exp_1004_e3860,exp_1004,29882,control,revenue,18.4,2026-05-03 12:14:26
exp_1004_e3861,exp_1004,18444,control,conversion,1.0,2026-05-07 17:47:59
exp_1004_e3862,exp_1004,18444,control,revenue,26.47,2026-05-07 17:47:59
exp_1004_e3863,exp_1004,17609,control,conversion,1.0,2026-04-27 20:48:31
exp_1004_e3864,exp_1004,17609,control,revenue,18.88,2026-04-27 20:48:31
exp_1004_e3865,exp_1004,8362,control,conversion,1.0,2026-05-06 23:38:59
exp_1004_e3866,exp_1004,8362,control,revenue,3.59,2026-05-06 23:38:59
exp_1004_e3867,exp_1004,8362,control,bounce_rate,1.0,2026-05-08 18:38:59
exp_1004_e3868,exp_1004,13594,control,conversion,1.0,2026-04-20 15:09:26
exp_1004_e3869,exp_1004,13594,control,revenue,10.85,2026-04-20 15:09:26
exp_1004_e3870,exp_1004,12120,control,conversion,1.0,2026-05-08 20:08:44
exp_1004_e3871,exp_1004,12120,control,revenue,13.06,2026-05-08 20:08:44
exp_1004_e3872,exp_1004,12120,control,bounce_rate,1.0,2026-05-10 09:08:44
exp_1004_e3873,exp_1004,38005,treatment,bounce_rate,1.0,2026-05-02 01:41:55
exp_1004_e3874,exp_1004,5507,control,bounce_rate,1.0,2026-04-30 00:43:10
exp_1004_e3875,exp_1004,27365,treatment,conversion,1.0,2026-04-24 00:38:40
exp_1004_e3876,exp_1004,27365,treatment,revenue,23.39,2026-04-24 00:38:40
exp_1004_e3877,exp_1004,27365,treatment,bounce_rate,1.0,2026-04-25 02:38:40
exp_1004_e3878,exp_1004,35712,control,conversion,1.0,2026-05-07 17:01:17
exp_1004_e3879,exp_1004,35712,control,revenue,26.25,2026-05-07 17:01:17
exp_1004_e3880,exp_1004,9860,control,conversion,1.0,2026-04-30 21:12:37
exp_1004_e3881,exp_1004,9860,control,revenue,8.79,2026-04-30 21:12:37
exp_1004_e3882,exp_1004,9860,control,bounce_rate,1.0,2026-05-02 20:12:37
exp_1004_e3883,exp_1004,1481,treatment,bounce_rate,1.0,2026-05-06 03:56:18
exp_1004_e3884,exp_1004,1187,control,conversion,1.0,2026-04-24 10:46:52
exp_1004_e3885,exp_1004,1187,control,revenue,9.8,2026-04-24 10:46:52
exp_1004_e3886,exp_1004,20336,control,bounce_rate,1.0,2026-05-08 22:28:32
exp_1004_e3887,exp_1004,30679,control,conversion,1.0,2026-04-14 00:56:55
exp_1004_e3888,exp_1004,30679,control,revenue,13.35,2026-04-14 00:56:55
exp_1004_e3889,exp_1004,28879,control,bounce_rate,1.0,2026-04-22 12:40:29
exp_1004_e3890,exp_1004,16148,control,bounce_rate,1.0,2026-05-10 08:52:50
exp_1004_e3891,exp_1004,5204,control,conversion,1.0,2026-04-22 18:50:01
exp_1004_e3892,exp_1004,5204,control,revenue,14.95,2026-04-22 18:50:01
exp_1004_e3893,exp_1004,10744,control,bounce_rate,1.0,2026-04-30 01:00:36
exp_1004_e3894,exp_1004,41772,treatment,bounce_rate,1.0,2026-04-21 02:05:54
exp_1004_e3895,exp_1004,38227,treatment,bounce_rate,1.0,2026-04-27 01:10:05
exp_1004_e3896,exp_1004,11130,treatment,bounce_rate,1.0,2026-05-03 00:37:25
exp_1004_e3897,exp_1004,1884,treatment,conversion,1.0,2026-04-24 05:36:39
exp_1004_e3898,exp_1004,1884,treatment,revenue,13.06,2026-04-24 05:36:39
exp_1004_e3899,exp_1004,7747,control,bounce_rate,1.0,2026-04-29 07:27:46
exp_1004_e3900,exp_1004,24983,treatment,bounce_rate,1.0,2026-04-30 06:27:48
exp_1004_e3901,exp_1004,20248,control,bounce_rate,1.0,2026-05-10 06:53:04
exp_1004_e3902,exp_1004,34253,control,conversion,1.0,2026-05-01 02:51:48
exp_1004_e3903,exp_1004,34253,control,revenue,18.15,2026-05-01 02:51:48
exp_1004_e3904,exp_1004,34253,control,bounce_rate,1.0,2026-05-02 14:51:48
exp_1004_e3905,exp_1004,32601,treatment,conversion,1.0,2026-04-26 02:20:32
exp_1004_e3906,exp_1004,32601,treatment,revenue,26.44,2026-04-26 02:20:32
exp_1004_e3907,exp_1004,25501,control,conversion,1.0,2026-05-02 06:42:02
exp_1004_e3908,exp_1004,25501,control,revenue,26.19,2026-05-02 06:42:02
exp_1004_e3909,exp_1004,40375,treatment,bounce_rate,1.0,2026-04-14 22:38:43
exp_1004_e3910,exp_1004,31476,control,conversion,1.0,2026-04-18 09:04:43
exp_1004_e3911,exp_1004,31476,control,revenue,34.36,2026-04-18 09:04:43
exp_1004_e3912,exp_1004,31476,control,bounce_rate,1.0,2026-04-19 07:04:43
exp_1004_e3913,exp_1004,30659,control,conversion,1.0,2026-04-26 16:48:33
exp_1004_e3914,exp_1004,30659,control,revenue,15.29,2026-04-26 16:48:33
exp_1004_e3915,exp_1004,30659,control,bounce_rate,1.0,2026-04-26 20:48:33
exp_1004_e3916,exp_1004,24276,treatment,conversion,1.0,2026-05-05 04:43:15
exp_1004_e3917,exp_1004,24276,treatment,revenue,17.34,2026-05-05 04:43:15
exp_1004_e3918,exp_1004,34503,treatment,conversion,1.0,2026-04-16 16:14:13
exp_1004_e3919,exp_1004,34503,treatment,revenue,15.8,2026-04-16 16:14:13
exp_1004_e3920,exp_1004,34503,treatment,bounce_rate,1.0,2026-04-17 19:14:13
exp_1004_e3921,exp_1004,5339,treatment,conversion,1.0,2026-05-13 01:34:39
exp_1004_e3922,exp_1004,5339,treatment,revenue,12.99,2026-05-13 01:34:39
exp_1004_e3923,exp_1004,22489,treatment,conversion,1.0,2026-04-15 19:40:42
exp_1004_e3924,exp_1004,22489,treatment,revenue,4.18,2026-04-15 19:40:42
exp_1004_e3925,exp_1004,22489,treatment,bounce_rate,1.0,2026-04-16 02:40:42
exp_1004_e3926,exp_1004,29830,control,conversion,1.0,2026-05-12 07:35:11
exp_1004_e3927,exp_1004,29830,control,revenue,32.71,2026-05-12 07:35:11
exp_1004_e3928,exp_1004,28060,control,conversion,1.0,2026-04-28 04:47:57
exp_1004_e3929,exp_1004,28060,control,revenue,11.82,2026-04-28 04:47:57
exp_1004_e3930,exp_1004,28060,control,bounce_rate,1.0,2026-04-29 22:47:57
exp_1004_e3931,exp_1004,32241,treatment,conversion,1.0,2026-04-30 07:59:00
exp_1004_e3932,exp_1004,32241,treatment,revenue,21.11,2026-04-30 07:59:00
exp_1004_e3933,exp_1004,39475,treatment,conversion,1.0,2026-04-24 14:49:15
exp_1004_e3934,exp_1004,39475,treatment,revenue,25.67,2026-04-24 14:49:15
exp_1004_e3935,exp_1004,30327,control,bounce_rate,1.0,2026-05-03 11:23:29
exp_1004_e3936,exp_1004,9376,treatment,bounce_rate,1.0,2026-05-12 01:49:34
exp_1004_e3937,exp_1004,4504,treatment,conversion,1.0,2026-04-29 10:09:43
exp_1004_e3938,exp_1004,4504,treatment,revenue,22.49,2026-04-29 10:09:43
exp_1004_e3939,exp_1004,4504,treatment,bounce_rate,1.0,2026-04-29 14:09:43
exp_1004_e3940,exp_1004,25672,control,conversion,1.0,2026-04-20 03:49:47
exp_1004_e3941,exp_1004,25672,control,revenue,18.4,2026-04-20 03:49:47
exp_1004_e3942,exp_1004,14529,control,conversion,1.0,2026-04-30 01:19:45
exp_1004_e3943,exp_1004,14529,control,revenue,15.69,2026-04-30 01:19:45
exp_1004_e3944,exp_1004,8583,control,bounce_rate,1.0,2026-04-24 09:21:21
exp_1004_e3945,exp_1004,36395,control,conversion,1.0,2026-04-21 09:35:22
exp_1004_e3946,exp_1004,36395,control,revenue,15.46,2026-04-21 09:35:22
exp_1004_e3947,exp_1004,12824,control,conversion,1.0,2026-04-24 07:54:30
exp_1004_e3948,exp_1004,12824,control,revenue,16.9,2026-04-24 07:54:30
exp_1004_e3949,exp_1004,38058,control,bounce_rate,1.0,2026-05-02 00:54:51
exp_1004_e3950,exp_1004,7155,control,conversion,1.0,2026-04-20 15:49:25
exp_1004_e3951,exp_1004,7155,control,revenue,3.13,2026-04-20 15:49:25
exp_1004_e3952,exp_1004,9460,control,bounce_rate,1.0,2026-05-03 00:31:26
exp_1004_e3953,exp_1004,27331,treatment,conversion,1.0,2026-04-28 04:56:57
exp_1004_e3954,exp_1004,27331,treatment,revenue,11.32,2026-04-28 04:56:57
exp_1004_e3955,exp_1004,14028,control,conversion,1.0,2026-04-21 09:25:15
exp_1004_e3956,exp_1004,14028,control,revenue,13.81,2026-04-21 09:25:15
exp_1004_e3957,exp_1004,14028,control,bounce_rate,1.0,2026-04-22 11:25:15
exp_1004_e3958,exp_1004,17257,control,bounce_rate,1.0,2026-04-24 22:31:51
exp_1004_e3959,exp_1004,16461,control,conversion,1.0,2026-05-04 17:03:54
exp_1004_e3960,exp_1004,16461,control,revenue,14.2,2026-05-04 17:03:54
exp_1004_e3961,exp_1004,26990,control,bounce_rate,1.0,2026-04-26 00:10:21
exp_1004_e3962,exp_1004,18804,control,conversion,1.0,2026-04-23 08:30:08
exp_1004_e3963,exp_1004,18804,control,revenue,11.09,2026-04-23 08:30:08
exp_1004_e3964,exp_1004,11291,control,bounce_rate,1.0,2026-05-07 05:22:06
