assignment_id,experiment_id,user_id,variant,assigned_ts
exp_1003_3564,exp_1003,7550,treatment,2026-04-13 09:27:54
exp_1003_3565,exp_1003,1242,control,2026-04-13 02:05:07
exp_1003_3566,exp_1003,23722,control,2026-04-12 10:58:08
exp_1003_3567,exp_1003,14399,control,2026-04-24 20:16:05
exp_1003_3568,exp_1003,34261,treatment,2026-04-16 07:25:20
exp_1003_3569,exp_1003,27736,treatment,2026-04-15 17:02:22
exp_1003_3570,exp_1003,28687,treatment,2026-04-26 01:12:00
exp_1003_3571,exp_1003,40797,treatment,2026-04-19 22:19:59
exp_1003_3572,exp_1003,20304,control,2026-04-15 17:45:57
exp_1003_3573,exp_1003,38845,control,2026-04-13 04:19:02
exp_1003_3574,exp_1003,38203,control,2026-04-21 01:44:09
exp_1003_3575,exp_1003,23811,control,2026-04-24 08:41:25
exp_1003_3576,exp_1003,4194,control,2026-04-13 02:41:08
exp_1003_3577,exp_1003,8773,control,2026-04-19 09:33:34
exp_1003_3578,exp_1003,7223,control,2026-04-10 00:11:36
exp_1003_3579,exp_1003,33316,treatment,2026-04-18 17:08:33
exp_1003_3580,exp_1003,20723,treatment,2026-04-11 05:36:55
exp_1003_3581,exp_1003,17150,treatment,2026-04-12 07:27:19
exp_1003_3582,exp_1003,33809,control,2026-04-19 15:46:44
exp_1003_3583,exp_1003,35230,control,2026-04-12 10:19:00
exp_1003_3584,exp_1003,22484,control,2026-04-15 00:20:39
exp_1003_3585,exp_1003,27239,treatment,2026-04-23 06:02:26
exp_1003_3586,exp_1003,28281,treatment,2026-04-25 19:25:37
exp_1003_3587,exp_1003,9895,control,2026-04-12 22:33:57
exp_1003_3588,exp_1003,10266,treatment,2026-04-16 02:29:17
exp_1003_3589,exp_1003,1748,control,2026-04-13 21:33:51
exp_1003_3590,exp_1003,33110,treatment,2026-04-12 19:53:05
exp_1003_3591,exp_1003,7661,control,2026-04-12 08:48:30
exp_1003_3592,exp_1003,32918,treatment,2026-04-17 05:27:31
exp_1003_3593,exp_1003,38358,control,2026-04-14 16:30:31
exp_1003_3594,exp_1003,37071,control,2026-04-16 11:57:11
exp_1003_3595,exp_1003,35247,control,2026-04-25 13:09:09
exp_1003_3596,exp_1003,40388,treatment,2026-04-24 18:56:48
exp_1003_3597,exp_1003,32328,control,2026-04-14 14:44:56
exp_1003_3598,exp_1003,39537,control,2026-04-24 14:29:53
exp_1003_3599,exp_1003,7444,treatment,2026-04-18 23:56:02
exp_1003_3600,exp_1003,38702,treatment,2026-04-24 23:52:49
exp_1003_3601,exp_1003,33636,treatment,2026-04-15 13:28:27
exp_1003_3602,exp_1003,11396,control,2026-04-20 10:32:26
exp_1003_3603,exp_1003,36044,control,2026-04-15 02:53:43
exp_1003_3604,exp_1003,30180,treatment,2026-04-22 21:37:31
exp_1003_3605,exp_1003,15235,treatment,2026-04-17 18:53:33
exp_1003_3606,exp_1003,13408,treatment,2026-04-15 03:09:02
exp_1003_3607,exp_1003,38863,treatment,2026-04-20 15:36:01
exp_1003_3608,exp_1003,41499,treatment,2026-04-15 10:42:10
exp_1003_3609,exp_1003,24230,control,2026-04-15 12:16:32
exp_1003_3610,exp_1003,37809,treatment,2026-04-14 03:10:54
exp_1003_3611,exp_1003,18293,treatment,2026-04-26 21:41:33
exp_1003_3612,exp_1003,38403,control,2026-04-13 16:01:24
exp_1003_3613,exp_1003,24246,treatment,2026-04-26 12:31:13
exp_1003_3614,exp_1003,21951,control,2026-04-12 15:44:43
exp_1003_3615,exp_1003,30379,treatment,2026-04-14 16:03:18
exp_1003_3616,exp_1003,15749,treatment,2026-04-12 09:45:26
exp_1003_3617,exp_1003,2004,control,2026-04-23 06:20:30
exp_1003_3618,exp_1003,3143,control,2026-04-23 16:45:27
exp_1003_3619,exp_1003,2069,treatment,2026-04-19 08:07:44
exp_1003_3620,exp_1003,3632,treatment,2026-04-19 06:30:08
exp_1003_3621,exp_1003,34178,treatment,2026-04-17 22:08:07
exp_1003_3622,exp_1003,15554,control,2026-04-14 09:32:50
exp_1003_3623,exp_1003,38411,treatment,2026-04-19 11:17:35
exp_1003_3624,exp_1003,32755,treatment,2026-04-15 13:52:01
exp_1003_3625,exp_1003,22815,control,2026-04-21 04:21:31
exp_1003_3626,exp_1003,35885,control,2026-04-26 13:34:32
exp_1003_3627,exp_1003,3463,control,2026-04-19 19:03:12
exp_1003_3628,exp_1003,31830,treatment,2026-04-22 13:11:27
exp_1003_3629,exp_1003,23479,control,2026-04-23 07:44:01
exp_1003_3630,exp_1003,6401,treatment,2026-04-26 14:25:11
exp_1003_3631,exp_1003,22260,treatment,2026-04-20 13:52:08
exp_1003_3632,exp_1003,22649,control,2026-04-21 05:28:11
exp_1003_3633,exp_1003,28457,control,2026-04-25 13:47:19
exp_1003_3634,exp_1003,32845,control,2026-04-22 05:06:49
exp_1003_3635,exp_1003,19976,control,2026-04-11 15:04:02
exp_1003_3636,exp_1003,2424,treatment,2026-04-21 18:20:14
exp_1003_3637,exp_1003,694,control,2026-04-23 08:49:47
exp_1003_3638,exp_1003,36864,control,2026-04-25 16:15:43
exp_1003_3639,exp_1003,2205,treatment,2026-04-24 13:08:56
exp_1003_3640,exp_1003,29954,control,2026-04-19 09:45:11
exp_1003_3641,exp_1003,34282,treatment,2026-04-25 00:18:41
exp_1003_3642,exp_1003,2411,treatment,2026-04-25 00:22:13
exp_1003_3643,exp_1003,9405,treatment,2026-04-21 05:10:40
exp_1003_3644,exp_1003,30189,treatment,2026-04-17 12:52:01
exp_1003_3645,exp_1003,4230,treatment,2026-04-17 15:57:21
exp_1003_3646,exp_1003,27694,treatment,2026-04-26 08:12:10
exp_1003_3647,exp_1003,15344,control,2026-04-10 20:42:38
exp_1003_3648,exp_1003,10808,treatment,2026-04-18 22:36:43
exp_1003_3649,exp_1003,21839,control,2026-04-24 01:50:42
exp_1003_3650,exp_1003,8649,treatment,2026-04-17 22:16:26
exp_1003_3651,exp_1003,28613,control,2026-04-18 01:36:41
exp_1003_3652,exp_1003,39077,control,2026-04-18 05:22:00
exp_1003_3653,exp_1003,33377,control,2026-04-26 10:33:56
exp_1003_3654,exp_1003,30015,control,2026-04-11 01:30:03
exp_1003_3655,exp_1003,16185,control,2026-04-13 05:38:20
exp_1003_3656,exp_1003,21065,treatment,2026-04-16 10:38:38
exp_1003_3657,exp_1003,35736,control,2026-04-25 23:49:41
exp_1003_3658,exp_1003,1129,treatment,2026-04-18 02:35:48
exp_1003_3659,exp_1003,8353,control,2026-04-26 11:06:21
exp_1003_3660,exp_1003,19169,treatment,2026-04-19 21:24:21
exp_1003_3661,exp_1003,8603,treatment,2026-04-21 04:19:27
exp_1003_3662,exp_1003,30061,control,2026-04-11 17:21:27
exp_1003_3663,exp_1003,10875,control,2026-04-25 01:57:14
exp_1003_3664,exp_1003,33725,control,2026-04-19 21:12:29
exp_1003_3665,exp_1003,17800,treatment,2026-04-11 00:54:48
exp_1003_3666,exp_1003,20895,treatment,2026-04-14 13:20:46
exp_1003_3667,exp_1003,803,treatment,2026-04-22 11:37:02
exp_1003_3668,exp_1003,28882,control,2026-04-16 08:02:53
exp_1003_3669,exp_1003,25518,treatment,2026-04-12 22:31:31
exp_1003_3670,exp_1003,9961,control,2026-04-14 06:47:06
exp_1003_3671,exp_1003,15474,control,2026-04-10 20:34:58
exp_1003_3672,exp_1003,29030,control,2026-04-13 22:13:14
exp_1003_3673,exp_1003,41390,control,2026-04-13 03:38:11
exp_1003_3674,exp_1003,27398,treatment,2026-04-12 20:13:25
exp_1003_3675,exp_1003,2039,control,2026-04-17 01:50:18
exp_1003_3676,exp_1003,28945,control,2026-04-21 17:02:32
exp_1003_3677,exp_1003,2729,treatment,2026-04-12 22:31:51
exp_1003_3678,exp_1003,17023,treatment,2026-04-20 10:02:52
exp_1003_3679,exp_1003,29228,treatment,2026-04-23 20:20:46
exp_1003_3680,exp_1003,27633,control,2026-04-21 21:59:54
exp_1003_3681,exp_1003,470,treatment,2026-04-23 07:22:37
exp_1003_3682,exp_1003,1868,control,2026-04-20 10:41:44
exp_1003_3683,exp_1003,6157,control,2026-04-23 19:31:37
exp_1003_3684,exp_1003,32720,treatment,2026-04-20 19:32:25
exp_1003_3685,exp_1003,11931,control,2026-04-22 23:28:32
exp_1003_3686,exp_1003,23313,control,2026-04-16 05:57:48
exp_1003_3687,exp_1003,38020,control,2026-04-10 15:47:33
exp_1003_3688,exp_1003,19552,treatment,2026-04-21 17:11:30
exp_1003_3689,exp_1003,17725,treatment,2026-04-16 00:11:23
exp_1003_3690,exp_1003,5029,treatment,2026-04-10 15:08:06
exp_1003_3691,exp_1003,11445,treatment,2026-04-21 17:39:48
exp_1003_3692,exp_1003,14276,control,2026-04-16 23:46:37
exp_1003_3693,exp_1003,1238,treatment,2026-04-12 02:24:01
exp_1003_3694,exp_1003,26794,control,2026-04-25 12:09:42
exp_1003_3695,exp_1003,17633,treatment,2026-04-20 14:52:24
exp_1003_3696,exp_1003,22866,control,2026-04-21 21:43:10
exp_1003_3697,exp_1003,30735,control,2026-04-24 19:49:19
exp_1003_3698,exp_1003,41641,control,2026-04-24 04:08:16
exp_1003_3699,exp_1003,21078,treatment,2026-04-20 08:06:43
exp_1003_3700,exp_1003,32800,treatment,2026-04-18 15:51:33
exp_1003_3701,exp_1003,31958,treatment,2026-04-12 11:55:51
exp_1003_3702,exp_1003,27700,treatment,2026-04-14 07:14:21
exp_1003_3703,exp_1003,31798,control,2026-04-13 10:16:30
exp_1003_3704,exp_1003,4368,control,2026-04-22 19:27:34
exp_1003_3705,exp_1003,32956,treatment,2026-04-11 00:43:18
exp_1003_3706,exp_1003,37282,control,2026-04-24 12:53:17
exp_1003_3707,exp_1003,9674,treatment,2026-04-18 02:49:58
exp_1003_3708,exp_1003,15776,control,2026-04-19 10:20:02
exp_1003_3709,exp_1003,25096,treatment,2026-04-21 06:03:35
exp_1003_3710,exp_1003,17391,treatment,2026-04-20 14:40:50
exp_1003_3711,exp_1003,1259,control,2026-04-17 15:36:53
exp_1003_3712,exp_1003,10130,control,2026-04-24 05:39:14
exp_1003_3713,exp_1003,19352,control,2026-04-11 07:51:05
exp_1003_3714,exp_1003,26536,control,2026-04-12 14:40:17
exp_1003_3715,exp_1003,32475,treatment,2026-04-20 23:29:23
exp_1003_3716,exp_1003,4177,control,2026-04-16 04:43:50
exp_1003_3717,exp_1003,11081,treatment,2026-04-16 18:11:33
exp_1003_3718,exp_1003,35186,treatment,2026-04-19 19:05:19
exp_1003_3719,exp_1003,5149,control,2026-04-26 04:13:58
exp_1003_3720,exp_1003,21293,control,2026-04-17 15:31:18
exp_1003_3721,exp_1003,35127,treatment,2026-04-16 02:36:40
exp_1003_3722,exp_1003,26132,treatment,2026-04-23 02:07:44
exp_1003_3723,exp_1003,3588,treatment,2026-04-25 02:19:25
exp_1003_3724,exp_1003,2595,control,2026-04-19 19:40:25
exp_1003_3725,exp_1003,23461,treatment,2026-04-17 14:22:22
exp_1003_3726,exp_1003,28715,treatment,2026-04-21 14:47:10
exp_1003_3727,exp_1003,2802,treatment,2026-04-20 08:38:38
exp_1003_3728,exp_1003,23272,control,2026-04-25 23:33:42
exp_1003_3729,exp_1003,18887,treatment,2026-04-22 00:10:41
exp_1003_3730,exp_1003,26012,control,2026-04-24 07:53:46
exp_1003_3731,exp_1003,20083,control,2026-04-13 01:06:18
exp_1003_3732,exp_1003,12654,treatment,2026-04-18 01:26:09
exp_1003_3733,exp_1003,17587,control,2026-04-25 23:32:25
exp_1003_3734,exp_1003,16587,treatment,2026-04-19 19:26:32
exp_1003_3735,exp_1003,13870,treatment,2026-04-23 23:30:34
exp_1003_3736,exp_1003,17120,treatment,2026-04-25 15:32:00
exp_1003_3737,exp_1003,11601,control,2026-04-10 20:19:13
exp_1003_3738,exp_1003,30384,control,2026-04-11 05:34:54
exp_1003_3739,exp_1003,10396,treatment,2026-04-24 04:35:35
exp_1003_3740,exp_1003,40982,control,2026-04-11 07:05:08
exp_1003_3741,exp_1003,4988,control,2026-04-25 12:23:54
exp_1003_3742,exp_1003,39383,control,2026-04-18 17:14:00
exp_1003_3743,exp_1003,21394,treatment,2026-04-19 02:26:33
exp_1003_3744,exp_1003,41704,control,2026-04-17 21:16:41
exp_1003_3745,exp_1003,33505,treatment,2026-04-13 08:30:59
exp_1003_3746,exp_1003,26851,control,2026-04-24 07:59:13
exp_1003_3747,exp_1003,2725,treatment,2026-04-15 10:17:03
exp_1003_3748,exp_1003,41125,control,2026-04-25 02:10:07
exp_1003_3749,exp_1003,2404,control,2026-04-12 15:06:27
exp_1003_3750,exp_1003,32198,treatment,2026-04-10 03:56:47
exp_1003_3751,exp_1003,32884,control,2026-04-10 23:11:41
exp_1003_3752,exp_1003,1545,treatment,2026-04-19 08:08:06
exp_1003_3753,exp_1003,41595,treatment,2026-04-21 18:16:46
exp_1003_3754,exp_1003,40054,treatment,2026-04-11 01:10:49
exp_1003_3755,exp_1003,27641,treatment,2026-04-19 03:21:47
exp_1003_3756,exp_1003,4540,control,2026-04-17 11:10:12
exp_1003_3757,exp_1003,14066,control,2026-04-21 00:13:31
exp_1003_3758,exp_1003,1862,treatment,2026-04-18 05:04:07
exp_1003_3759,exp_1003,40860,treatment,2026-04-14 03:18:49
exp_1003_3760,exp_1003,23218,treatment,2026-04-11 19:40:52
exp_1003_3761,exp_1003,16836,control,2026-04-16 14:48:43
exp_1003_3762,exp_1003,9582,control,2026-04-11 06:10:14
exp_1003_3763,exp_1003,7491,control,2026-04-12 13:50:35
exp_1003_3764,exp_1003,39846,treatment,2026-04-16 11:11:03
exp_1003_3765,exp_1003,16502,treatment,2026-04-26 17:35:11
exp_1003_3766,exp_1003,3934,control,2026-04-17 14:26:28
exp_1003_3767,exp_1003,21300,treatment,2026-04-17 02:16:28
exp_1003_3768,exp_1003,14839,treatment,2026-04-18 08:30:24
exp_1003_3769,exp_1003,37661,treatment,2026-04-17 15:54:41
exp_1003_3770,exp_1003,1912,treatment,2026-04-18 10:12:08
exp_1003_3771,exp_1003,31973,treatment,2026-04-23 08:51:23
exp_1003_3772,exp_1003,36852,treatment,2026-04-12 02:48:05
exp_1003_3773,exp_1003,19816,treatment,2026-04-24 02:44:36
exp_1003_3774,exp_1003,786,control,2026-04-22 14:28:20
exp_1003_3775,exp_1003,19374,treatment,2026-04-21 05:47:37
exp_1003_3776,exp_1003,38856,control,2026-04-11 11:31:18
exp_1003_3777,exp_1003,11474,treatment,2026-04-23 19:02:12
exp_1003_3778,exp_1003,30291,treatment,2026-04-18 05:46:58
exp_1003_3779,exp_1003,25592,treatment,2026-04-14 16:50:02
exp_1003_3780,exp_1003,34612,control,2026-04-12 00:10:18
exp_1003_3781,exp_1003,756,treatment,2026-04-13 14:09:16
exp_1003_3782,exp_1003,31011,treatment,2026-04-12 05:24:14
exp_1003_3783,exp_1003,3052,control,2026-04-14 06:47:00
exp_1003_3784,exp_1003,7371,treatment,2026-04-11 14:02:54
exp_1003_3785,exp_1003,27203,control,2026-04-12 07:32:22
exp_1003_3786,exp_1003,35947,treatment,2026-04-16 17:03:55
exp_1003_3787,exp_1003,25234,control,2026-04-26 09:33:38
exp_1003_3788,exp_1003,33981,treatment,2026-04-20 04:47:08
exp_1003_3789,exp_1003,3521,control,2026-04-21 22:52:52
exp_1003_3790,exp_1003,40081,control,2026-04-21 23:46:40
exp_1003_3791,exp_1003,13296,control,2026-04-18 11:46:45
exp_1003_3792,exp_1003,21694,treatment,2026-04-18 07:37:23
exp_1003_3793,exp_1003,30370,treatment,2026-04-19 01:34:26
exp_1003_3794,exp_1003,38813,control,2026-04-14 11:40:52
exp_1003_3795,exp_1003,25491,treatment,2026-04-26 17:45:43
exp_1003_3796,exp_1003,39403,treatment,2026-04-25 07:37:48
exp_1003_3797,exp_1003,15471,treatment,2026-04-23 02:35:11
exp_1003_3798,exp_1003,16148,control,2026-04-10 07:20:10
exp_1003_3799,exp_1003,15368,control,2026-04-13 04:34:46
exp_1003_3800,exp_1003,10148,control,2026-04-26 16:43:53
exp_1003_3801,exp_1003,31073,treatment,2026-04-20 04:30:29
exp_1003_3802,exp_1003,4536,treatment,2026-04-22 17:53:53
exp_1003_3803,exp_1003,38329,treatment,2026-04-20 01:48:10
exp_1003_3804,exp_1003,34662,treatment,2026-04-12 23:56:16
exp_1003_3805,exp_1003,9900,control,2026-04-12 03:09:01
exp_1003_3806,exp_1003,24694,control,2026-04-26 07:24:25
exp_1003_3807,exp_1003,27362,treatment,2026-04-17 20:31:20
exp_1003_3808,exp_1003,20330,treatment,2026-04-20 08:46:16
exp_1003_3809,exp_1003,36522,control,2026-04-21 17:44:14
exp_1003_3810,exp_1003,41301,treatment,2026-04-13 20:25:20
exp_1003_3811,exp_1003,39896,treatment,2026-04-21 12:22:12
exp_1003_3812,exp_1003,18638,treatment,2026-04-25 21:58:58
exp_1003_3813,exp_1003,24743,treatment,2026-04-15 08:54:39
exp_1003_3814,exp_1003,11899,treatment,2026-04-13 08:41:55
exp_1003_3815,exp_1003,9832,treatment,2026-04-14 20:39:54
exp_1003_3816,exp_1003,7026,treatment,2026-04-21 06:02:31
exp_1003_3817,exp_1003,20011,control,2026-04-23 20:03:41
exp_1003_3818,exp_1003,13158,control,2026-04-15 13:21:24
exp_1003_3819,exp_1003,25595,control,2026-04-22 04:54:24
exp_1003_3820,exp_1003,11404,control,2026-04-20 15:42:17
exp_1003_3821,exp_1003,27982,treatment,2026-04-13 21:01:18
exp_1003_3822,exp_1003,29223,treatment,2026-04-14 12:34:56
exp_1003_3823,exp_1003,35628,treatment,2026-04-22 03:45:40
exp_1003_3824,exp_1003,19003,treatment,2026-04-15 04:24:40
exp_1003_3825,exp_1003,28198,treatment,2026-04-12 15:23:50
exp_1003_3826,exp_1003,15272,treatment,2026-04-15 08:21:23
exp_1003_3827,exp_1003,17607,treatment,2026-04-22 16:42:06
exp_1003_3828,exp_1003,13053,control,2026-04-14 03:16:13
exp_1003_3829,exp_1003,20193,control,2026-04-12 12:01:34
exp_1003_3830,exp_1003,22103,treatment,2026-04-26 10:15:08
exp_1003_3831,exp_1003,41378,treatment,2026-04-21 18:24:21
exp_1003_3832,exp_1003,9155,treatment,2026-04-12 20:09:43
exp_1003_3833,exp_1003,28178,control,2026-04-20 23:31:43
exp_1003_3834,exp_1003,24831,treatment,2026-04-23 23:10:41
exp_1003_3835,exp_1003,35585,control,2026-04-16 19:11:37
exp_1003_3836,exp_1003,20278,control,2026-04-16 02:54:22
exp_1003_3837,exp_1003,12825,control,2026-04-10 15:56:07
exp_1003_3838,exp_1003,7746,control,2026-04-11 08:43:13
exp_1003_3839,exp_1003,41331,treatment,2026-04-26 08:39:51
exp_1003_3840,exp_1003,40170,control,2026-04-21 00:17:40
exp_1003_3841,exp_1003,27649,treatment,2026-04-14 16:15:02
exp_1003_3842,exp_1003,3351,control,2026-04-13 00:27:03
exp_1003_3843,exp_1003,27840,treatment,2026-04-11 12:02:43
exp_1003_3844,exp_1003,13465,control,2026-04-19 18:45:42
exp_1003_3845,exp_1003,29417,treatment,2026-04-23 22:34:05
exp_1003_3846,exp_1003,6261,control,2026-04-12 16:54:22
exp_1003_3847,exp_1003,24644,control,2026-04-12 11:35:58
exp_1003_3848,exp_1003,23654,control,2026-04-25 07:28:37
exp_1003_3849,exp_1003,27245,treatment,2026-04-17 11:23:49
exp_1003_3850,exp_1003,35290,treatment,2026-04-16 12:21:39
exp_1003_3851,exp_1003,30647,treatment,2026-04-26 17:25:49
exp_1003_3852,exp_1003,39532,treatment,2026-04-23 00:13:56
exp_1003_3853,exp_1003,29645,control,2026-04-13 13:11:09
exp_1003_3854,exp_1003,21651,control,2026-04-23 08:06:44
exp_1003_3855,exp_1003,26606,treatment,2026-04-15 16:31:19
exp_1003_3856,exp_1003,36441,control,2026-04-26 08:15:56
exp_1003_3857,exp_1003,4224,control,2026-04-10 02:08:49
exp_1003_3858,exp_1003,7036,control,2026-04-21 21:04:10
exp_1003_3859,exp_1003,32107,control,2026-04-13 10:26:11
exp_1003_3860,exp_1003,36618,control,2026-04-25 06:38:39
exp_1003_3861,exp_1003,32552,control,2026-04-24 06:54:54
exp_1003_3862,exp_1003,4992,control,2026-04-13 22:32:37
exp_1003_3863,exp_1003,4559,treatment,2026-04-14 13:20:12
exp_1003_3864,exp_1003,38970,control,2026-04-17 09:20:12
exp_1003_3865,exp_1003,23391,control,2026-04-13 12:57:11
exp_1003_3866,exp_1003,25855,treatment,2026-04-25 19:51:00
exp_1003_3867,exp_1003,16576,treatment,2026-04-19 08:43:34
exp_1003_3868,exp_1003,39075,control,2026-04-23 14:21:31
exp_1003_3869,exp_1003,24761,control,2026-04-15 22:13:27
exp_1003_3870,exp_1003,13347,control,2026-04-11 20:20:02
exp_1003_3871,exp_1003,7376,treatment,2026-04-16 16:21:05
exp_1003_3872,exp_1003,37754,control,2026-04-16 14:05:13
exp_1003_3873,exp_1003,17610,control,2026-04-22 10:08:18
exp_1003_3874,exp_1003,6197,treatment,2026-04-19 02:24:51
exp_1003_3875,exp_1003,780,control,2026-04-16 13:16:57
exp_1003_3876,exp_1003,4835,control,2026-04-15 16:06:54
exp_1003_3877,exp_1003,30124,treatment,2026-04-25 22:40:57
exp_1003_3878,exp_1003,18033,treatment,2026-04-23 17:06:35
exp_1003_3879,exp_1003,2895,control,2026-04-26 01:13:51
exp_1003_3880,exp_1003,10632,treatment,2026-04-18 08:42:07
exp_1003_3881,exp_1003,770,control,2026-04-23 22:33:31
exp_1003_3882,exp_1003,32273,treatment,2026-04-17 21:54:17
exp_1003_3883,exp_1003,3019,control,2026-04-14 03:32:38
exp_1003_3884,exp_1003,39882,control,2026-04-19 09:03:12
exp_1003_3885,exp_1003,33440,control,2026-04-16 16:08:15
exp_1003_3886,exp_1003,25769,treatment,2026-04-14 01:16:18
exp_1003_3887,exp_1003,25758,control,2026-04-22 06:03:22
exp_1003_3888,exp_1003,3594,treatment,2026-04-14 21:44:52
exp_1003_3889,exp_1003,28786,treatment,2026-04-10 16:28:48
exp_1003_3890,exp_1003,19973,treatment,2026-04-23 20:14:18
exp_1003_3891,exp_1003,29372,treatment,2026-04-22 19:29:14
exp_1003_3892,exp_1003,32728,control,2026-04-19 05:02:38
exp_1003_3893,exp_1003,18152,control,2026-04-21 14:41:34
exp_1003_3894,exp_1003,41717,control,2026-04-26 01:41:34
exp_1003_3895,exp_1003,5280,treatment,2026-04-14 07:16:29
exp_1003_3896,exp_1003,18558,control,2026-04-14 10:21:07
exp_1003_3897,exp_1003,18360,control,2026-04-26 00:42:38
exp_1003_3898,exp_1003,9703,treatment,2026-04-24 03:41:19
exp_1003_3899,exp_1003,15435,control,2026-04-14 13:42:47
exp_1003_3900,exp_1003,13732,control,2026-04-25 10:00:44
exp_1003_3901,exp_1003,26829,treatment,2026-04-12 06:29:14
exp_1003_3902,exp_1003,6435,treatment,2026-04-13 03:35:03
exp_1003_3903,exp_1003,4136,treatment,2026-04-15 07:45:55
exp_1003_3904,exp_1003,34876,treatment,2026-04-11 06:07:02
exp_1003_3905,exp_1003,1024,treatment,2026-04-14 20:55:08
exp_1003_3906,exp_1003,1082,treatment,2026-04-22 23:30:43
exp_1003_3907,exp_1003,4852,treatment,2026-04-17 00:54:56
exp_1003_3908,exp_1003,24269,control,2026-04-20 05:49:46
exp_1003_3909,exp_1003,18716,control,2026-04-19 09:25:46
exp_1003_3910,exp_1003,16220,control,2026-04-19 20:45:02
exp_1003_3911,exp_1003,8083,treatment,2026-04-12 05:39:33
exp_1003_3912,exp_1003,23196,treatment,2026-04-18 22:25:36
exp_1003_3913,exp_1003,35312,treatment,2026-04-23 03:49:11
exp_1003_3914,exp_1003,30425,control,2026-04-12 05:49:43
exp_1003_3915,exp_1003,39013,control,2026-04-25 17:13:03
exp_1003_3916,exp_1003,10174,treatment,2026-04-11 13:46:40
exp_1003_3917,exp_1003,3678,treatment,2026-04-13 05:07:55
exp_1003_3918,exp_1003,8933,treatment,2026-04-14 23:58:23
exp_1003_3919,exp_1003,15196,control,2026-04-25 04:56:52
exp_1003_3920,exp_1003,36360,control,2026-04-13 05:04:49
exp_1003_3921,exp_1003,13938,treatment,2026-04-15 13:06:42
exp_1003_3922,exp_1003,416,control,2026-04-24 23:34:28
exp_1003_3923,exp_1003,7045,treatment,2026-04-22 02:14:05
exp_1003_3924,exp_1003,33971,control,2026-04-13 18:49:49
exp_1003_3925,exp_1003,32087,control,2026-04-17 23:31:43
exp_1003_3926,exp_1003,9963,treatment,2026-04-10 02:11:07
exp_1003_3927,exp_1003,31206,treatment,2026-04-17 18:16:50
exp_1003_3928,exp_1003,29431,treatment,2026-04-25 09:04:57
exp_1003_3929,exp_1003,32128,treatment,2026-04-14 18:01:48
exp_1003_3930,exp_1003,38154,treatment,2026-04-20 12:00:42
exp_1003_3931,exp_1003,4380,treatment,2026-04-15 16:58:18
exp_1003_3932,exp_1003,1441,control,2026-04-15 04:12:37
exp_1003_3933,exp_1003,30970,treatment,2026-04-14 11:33:55
exp_1003_3934,exp_1003,36959,control,2026-04-14 11:28:01
exp_1003_3935,exp_1003,24696,treatment,2026-04-18 04:35:19
exp_1003_3936,exp_1003,29337,control,2026-04-25 08:47:35
exp_1003_3937,exp_1003,705,treatment,2026-04-21 18:17:45
exp_1003_3938,exp_1003,33069,control,2026-04-20 18:49:34
exp_1003_3939,exp_1003,39610,control,2026-04-17 18:21:17
exp_1003_3940,exp_1003,38201,control,2026-04-21 03:00:42
exp_1003_3941,exp_1003,9158,control,2026-04-11 19:08:59
exp_1003_3942,exp_1003,41664,treatment,2026-04-12 18:53:07
exp_1003_3943,exp_1003,2919,treatment,2026-04-12 09:00:35
exp_1003_3944,exp_1003,7057,treatment,2026-04-18 18:05:23
exp_1003_3945,exp_1003,1074,control,2026-04-22 03:18:00
exp_1003_3946,exp_1003,25031,control,2026-04-16 16:58:14
exp_1003_3947,exp_1003,7891,control,2026-04-21 01:45:48
exp_1003_3948,exp_1003,16090,control,2026-04-14 16:43:54
exp_1003_3949,exp_1003,35234,treatment,2026-04-12 18:30:38
exp_1003_3950,exp_1003,34638,treatment,2026-04-21 21:08:34
exp_1003_3951,exp_1003,24946,control,2026-04-22 15:25:04
exp_1003_3952,exp_1003,12314,control,2026-04-23 06:33:47
exp_1003_3953,exp_1003,6268,treatment,2026-04-13 21:23:42
exp_1003_3954,exp_1003,35925,control,2026-04-19 19:54:47
exp_1003_3955,exp_1003,34042,control,2026-04-11 02:51:28
exp_1003_3956,exp_1003,38044,control,2026-04-19 13:35:23
exp_1003_3957,exp_1003,1843,control,2026-04-23 13:42:07
exp_1003_3958,exp_1003,3620,treatment,2026-04-25 23:22:57
exp_1003_3959,exp_1003,13598,treatment,2026-04-24 10:24:11
exp_1003_3960,exp_1003,13527,control,2026-04-22 21:12:55
exp_1003_3961,exp_1003,11591,treatment,2026-04-23 12:35:44
exp_1003_3962,exp_1003,5549,treatment,2026-04-21 03:47:19
exp_1003_3963,exp_1003,6922,control,2026-04-22 23:17:44
exp_1003_3964,exp_1003,12812,treatment,2026-04-22 14:50:03
exp_1003_3965,exp_1003,4148,control,2026-04-23 17:36:50
exp_1003_3966,exp_1003,40151,treatment,2026-04-21 16:48:13
exp_1003_3967,exp_1003,39503,treatment,2026-04-10 03:16:34
exp_1003_3968,exp_1003,36921,control,2026-04-20 02:56:38
exp_1003_3969,exp_1003,19668,control,2026-04-20 09:10:26
exp_1003_3970,exp_1003,9830,treatment,2026-04-24 18:02:58
exp_1003_3971,exp_1003,15237,control,2026-04-15 16:59:00
exp_1003_3972,exp_1003,5571,treatment,2026-04-14 11:38:26
exp_1003_3973,exp_1003,24707,control,2026-04-15 00:42:58
